   56127.892   17.057     0.003
   56127.894   17.052     0.005
   56127.896   17.061     0.003
   56129.156   17.128     0.012
   56129.884   17.032     0.008
   56129.886   17.043     0.013
   56129.888   17.041     0.010
   56129.890   17.024     0.004
   56129.892   17.033     0.005
   56129.917   17.182     0.012
   56130.091   17.080     0.005
   56132.159   17.235     0.016
   56132.861   16.985     0.006
   56132.863   16.989     0.008
   56132.866   16.986     0.015
   56132.868   16.987     0.008
   56132.870   16.996     0.004
   56133.125   17.267     0.013
   56136.141   17.333     0.006
   56137.140   17.334     0.006
   56137.853   17.059     0.012
   56137.855   17.051     0.018
   56137.859   17.056     0.013
   56137.861   17.061     0.005
   56137.863   17.070     0.013
   56137.881   17.183     0.015
   56137.882   17.209     0.015
   56137.883   17.231     0.015
   56137.884   17.189     0.015
   56137.884   17.190     0.015
   56137.885   17.200     0.015
   56137.886   17.200     0.015
   56137.887   17.197     0.015
   56137.887   17.205     0.014
   56139.174   17.383     0.010
   56140.152   17.369     0.011
   56140.914   17.241     0.018
   56140.956   17.102     0.017
   56140.960   17.097     0.007
   56140.963   17.103     0.016
   56140.966   17.105     0.015
   56140.969   17.112     0.012
   56142.082   17.180     0.006
   56142.206   17.387     0.012
   56143.860   17.140     0.009
   56143.862   17.141     0.016
   56143.864   17.142     0.014
   56143.867   17.139     0.008
   56143.869   17.134     0.003
   56143.871   17.151     0.004
   56146.146   17.493     0.010
   56146.148   17.247     0.015
   56146.861   17.138     0.002
   56146.863   17.141     0.004
   56146.865   17.139     0.010
   56146.867   17.138     0.006
   56146.869   17.146     0.002
   56146.871   17.143     0.012
   56147.159   17.451     0.010
   56148.899   17.239     0.014
   56148.900   17.240     0.014
   56148.901   17.243     0.014
   56148.901   17.249     0.014
   56148.902   17.232     0.014
   56148.903   17.237     0.014
   56148.903   17.239     0.014
   56150.834   17.271     0.010
   56150.867   17.093     0.018
   56150.869   17.078     0.019
   56150.872   17.079     0.008
   56150.874   17.099     0.014
   56152.840   17.256     0.017
   56153.867   16.999     0.018
   56153.870   16.996     0.006
   56153.872   17.002     0.013
   56153.875   16.994     0.006
   56153.877   17.001     0.003
   56154.994   17.164     0.013
   56155.202   17.057     0.010
   56155.858   16.985     0.003
   56155.860   16.971     0.009
   56155.862   16.969     0.007
   56155.864   16.973     0.006
   56155.866   16.975     0.006
   56156.854   16.953     0.016
   56156.856   16.947     0.016
   56156.859   16.955     0.012
   56156.862   16.943     0.008
   56156.864   16.956     0.009
   56157.003   17.166     0.019
   56157.858   16.970     0.012
   56157.861   16.967     0.016
   56157.863   16.972     0.010
   56157.866   16.975     0.015
   56157.868   16.978     0.016
   56158.848   17.104     0.019
   56158.848   17.097     0.019
   56158.849   17.086     0.018
   56158.850   17.113     0.017
   56158.851   17.095     0.017
   56158.851   17.092     0.017
   56158.852   17.099     0.016
   56158.853   17.115     0.016
   56158.854   17.096     0.016
   56159.164   17.034     0.006
   56159.843   17.118     0.014
   56159.860   16.946     0.015
   56159.863   16.953     0.012
   56159.864   16.958     0.011
   56159.866   16.961     0.014
   56159.868   16.956     0.007
   56160.144   17.077     0.006
   56161.157   16.959     0.017
   56161.844   16.918     0.006
   56161.846   16.914     0.010
   56161.848   16.916     0.006
   56161.850   16.924     0.005
   56161.852   16.921     0.006
   56162.071   17.016     0.004
   56163.845   16.905     0.005
   56163.847   16.902     0.006
   56163.849   16.898     0.010
   56163.851   16.908     0.001
   56163.853   16.915     0.005
   56164.844   16.877     0.009
   56164.846   16.876     0.007
   56164.848   16.867     0.015
   56164.850   16.883     0.010
   56164.852   16.878     0.012
   56165.849   16.877     0.009
   56165.851   16.884     0.008
   56165.854   16.876     0.007
   56165.856   16.878     0.005
   56165.859   16.882     0.004
   56169.853   16.848     0.011
   56169.855   16.844     0.010
   56169.857   16.837     0.008
   56169.859   16.838     0.003
   56169.860   16.835     0.005
   56172.860   17.074     0.015
   56172.861   17.063     0.015
   56172.862   17.066     0.015
   56172.862   17.073     0.015
   56172.863   17.064     0.015
   56173.033   17.013     0.005
   56173.841   16.917     0.006
   56173.843   16.924     0.008
   56173.844   16.926     0.005
   56173.846   16.919     0.007
   56173.848   16.922     0.008
   56175.122   16.986     0.019
   56175.859   16.922     0.007
   56175.861   16.916     0.007
   56175.863   16.923     0.007
   56175.864   16.927     0.004
   56175.866   16.924     0.004
   56176.851   16.930     0.016
   56176.853   16.942     0.011
   56176.855   16.928     0.014
   56176.857   16.924     0.014
   56176.858   16.940     0.009
   56180.112   17.069     0.017
   56180.852   16.920     0.010
   56180.854   16.929     0.011
   56180.856   16.925     0.010
   56180.858   16.921     0.012
   56180.860   16.932     0.006
   56181.036   17.159     0.010
   56181.784   17.159     0.017
   56182.037   17.169     0.010
   56183.804   17.149     0.015
   56183.843   16.976     0.010
   56183.845   16.991     0.017
   56183.847   16.979     0.010
   56183.849   16.978     0.015
   56183.851   16.979     0.012
   56184.009   17.085     0.007
   56184.846   17.027     0.006
   56184.848   17.037     0.007
   56184.849   17.023     0.005
   56184.851   17.033     0.012
   56184.853   17.020     0.008
   56185.822   16.983     0.004
   56185.823   16.994     0.003
   56185.825   16.995     0.009
   56185.826   16.986     0.004
   56185.827   16.997     0.007
   56185.829   16.994     0.004
   56189.820   16.903     0.008
   56189.822   16.900     0.011
   56189.823   16.912     0.009
   56189.824   16.909     0.008
   56189.825   16.904     0.007
   56189.827   16.906     0.002
   56189.943   17.109     0.010
   56190.022   17.119     0.010
   56190.836   16.876     0.013
   56190.837   16.879     0.005
   56190.838   16.893     0.012
   56190.839   16.878     0.005
   56190.841   16.889     0.012
   56191.822   16.884     0.011
   56191.824   16.889     0.014
   56191.825   16.895     0.015
   56191.827   16.893     0.013
   56191.828   16.885     0.010
   56191.830   16.879     0.007
   56194.027   17.006     0.014
   56194.838   16.774     0.010
   56194.839   16.775     0.002
   56194.840   16.766     0.011
   56194.841   16.769     0.008
   56194.843   16.773     0.005
   56194.990   16.892     0.005
   56196.815   16.687     0.008
   56196.817   16.685     0.007
   56196.819   16.691     0.013
   56196.821   16.694     0.006
   56196.822   16.684     0.006
   56199.853   16.562     0.018
   56199.854   16.575     0.010
   56199.855   16.584     0.012
   56199.858   16.596     0.010
   56201.834   16.598     0.016
   56201.836   16.599     0.017
   56201.837   16.601     0.019
   56201.839   16.603     0.013
   56203.835   16.571     0.013
   56203.836   16.577     0.004
   56203.837   16.582     0.012
   56203.839   16.564     0.011
   56203.840   16.565     0.004
   56205.850   16.548     0.014
   56205.852   16.557     0.017
   56205.854   16.552     0.006
   56205.855   16.550     0.016
   56207.815   16.520     0.005
   56207.816   16.528     0.004
   56207.818   16.525     0.013
   56207.819   16.519     0.008
   56207.820   16.529     0.016
   56207.822   16.535     0.016
   56209.833   16.537     0.007
   56209.834   16.538     0.002
   56209.836   16.535     0.009
   56209.837   16.546     0.009
   56209.838   16.536     0.003
   56209.839   16.544     0.001
   56212.819   16.605     0.016
   56212.821   16.607     0.017
   56212.822   16.599     0.019
   56212.824   16.594     0.015
   56212.825   16.587     0.011
   56212.826   16.601     0.011
   56215.770   16.618     0.012
   56215.772   16.623     0.011
   56215.774   16.612     0.013
   56220.766   16.573     0.005
   56220.767   16.583     0.016
   56220.769   16.585     0.016
   56220.770   16.579     0.006
   56220.771   16.571     0.006
   56220.772   16.580     0.015
   56224.690   16.678     0.010
   56227.757   16.494     0.011
   56227.759   16.505     0.009
   56227.763   16.502     0.011
   56228.780   16.482     0.011
   56228.782   16.479     0.013
   56228.784   16.485     0.017
   56228.786   16.470     0.015
   56229.765   16.444     0.013
   56229.772   16.465     0.014
   56229.775   16.456     0.018
   56240.672   16.468     0.011
   56240.675   16.448     0.014
   56288.558   16.377     0.008
   56294.448   16.319     0.002
   56299.218   16.275     0.014
   56299.397   16.287     0.019
   56321.188   16.099     0.010
   56324.203   16.079     0.010
   56326.042   15.968     0.007
   56328.320   16.037     0.007
   56328.442   16.129     0.010
   56333.385   16.119     0.010
   56337.252   16.095     0.011
   56337.472   15.934     0.009
   56338.093   15.931     0.014
   56338.094   15.932     0.014
   56338.095   15.938     0.014
   56338.096   15.942     0.014
   56338.096   15.936     0.014
   56338.097   15.939     0.014
   56338.098   15.937     0.014
   56338.099   15.944     0.014
   56338.099   15.941     0.014
   56338.100   15.943     0.014
   56338.101   15.950     0.014
   56338.101   15.982     0.014
   56338.102   15.917     0.015
   56338.103   15.934     0.015
   56338.104   15.944     0.014
   56338.104   15.944     0.014
   56338.105   15.975     0.014
   56338.106   15.957     0.014
   56338.107   15.950     0.014
   56338.108   15.959     0.014
   56338.109   15.961     0.014
   56338.109   15.960     0.014
   56338.110   15.970     0.014
   56338.111   15.969     0.014
   56338.112   15.952     0.014
   56338.112   15.970     0.014
   56338.113   15.973     0.014
   56338.114   15.966     0.014
   56338.115   15.959     0.014
   56338.115   15.977     0.014
   56338.116   15.970     0.014
   56338.117   15.955     0.014
   56338.117   15.948     0.014
   56338.118   15.951     0.014
   56338.119   15.963     0.014
   56338.120   15.957     0.014
   56338.120   15.966     0.014
   56338.121   15.954     0.014
   56338.122   15.958     0.014
   56338.122   15.956     0.014
   56338.123   15.957     0.014
   56338.124   15.965     0.014
   56338.125   15.952     0.014
   56338.125   15.994     0.014
   56338.126   15.976     0.014
   56338.127   15.991     0.014
   56338.128   15.961     0.014
   56338.128   15.963     0.014
   56338.129   15.992     0.014
   56338.130   15.974     0.014
   56338.130   15.962     0.014
   56338.131   15.979     0.014
   56338.132   15.997     0.014
   56338.133   15.980     0.014
   56338.133   15.957     0.014
   56338.134   15.958     0.014
   56338.135   15.962     0.014
   56338.136   15.964     0.014
   56338.136   15.950     0.014
   56338.137   15.982     0.014
   56338.138   15.983     0.014
   56338.138   15.989     0.014
   56338.139   15.939     0.010
   56338.139   16.002     0.014
   56338.140   15.991     0.014
   56338.141   16.004     0.014
   56338.141   15.984     0.014
   56338.142   15.973     0.014
   56338.143   15.974     0.014
   56338.143   15.968     0.014
   56338.144   15.980     0.014
   56338.145   15.970     0.014
   56338.146   15.975     0.014
   56338.146   15.974     0.015
   56338.149   15.935     0.016
   56338.150   16.001     0.016
   56338.151   16.006     0.016
   56338.151   16.000     0.015
   56338.152   15.980     0.015
   56338.153   15.918     0.016
   56338.154   15.977     0.015
   56338.154   15.961     0.014
   56338.155   15.977     0.014
   56338.156   15.987     0.014
   56338.157   15.964     0.014
   56338.157   15.969     0.014
   56338.158   15.972     0.014
   56338.159   15.971     0.014
   56338.159   15.974     0.014
   56338.160   15.981     0.014
   56338.161   15.986     0.014
   56338.162   15.974     0.014
   56338.162   15.970     0.014
   56338.163   15.978     0.014
   56338.164   15.989     0.014
   56338.164   15.978     0.014
   56338.165   15.977     0.014
   56338.166   15.989     0.014
   56338.167   15.977     0.014
   56338.167   15.971     0.014
   56338.168   15.978     0.014
   56338.169   15.972     0.014
   56338.170   15.973     0.014
   56338.170   16.015     0.014
   56338.171   16.024     0.014
   56338.172   16.028     0.014
   56338.172   16.005     0.014
   56338.173   16.040     0.014
   56338.174   16.001     0.014
   56338.175   16.010     0.014
   56338.175   15.980     0.014
   56338.176   15.999     0.014
   56338.177   15.986     0.014
   56338.178   16.022     0.014
   56338.178   15.969     0.014
   56338.179   15.970     0.014
   56338.180   15.970     0.014
   56338.180   15.968     0.014
   56338.181   15.971     0.014
   56338.182   15.975     0.014
   56338.183   15.978     0.014
   56338.183   15.969     0.014
   56338.184   15.964     0.014
   56338.185   15.964     0.014
   56338.186   15.967     0.014
   56338.186   15.963     0.014
   56338.187   15.972     0.014
   56338.188   15.990     0.014
   56338.188   16.004     0.014
   56338.189   15.975     0.014
   56338.190   15.995     0.014
   56338.191   15.987     0.014
   56338.191   15.996     0.014
   56338.192   15.972     0.014
   56338.193   15.980     0.014
   56338.193   15.984     0.014
   56338.194   16.002     0.014
   56338.195   15.972     0.014
   56338.196   15.983     0.014
   56338.196   15.969     0.014
   56338.197   15.982     0.014
   56338.198   15.971     0.014
   56338.199   15.972     0.014
   56338.199   15.975     0.014
   56338.200   15.966     0.014
   56338.201   15.960     0.014
   56338.201   15.962     0.014
   56338.202   15.965     0.014
   56338.203   15.960     0.014
   56338.204   15.972     0.014
   56338.204   15.966     0.014
   56338.205   15.963     0.014
   56338.206   15.961     0.014
   56338.207   15.977     0.014
   56338.207   15.969     0.014
   56338.208   15.970     0.014
   56338.209   15.959     0.014
   56338.209   15.967     0.014
   56338.210   15.977     0.014
   56338.211   15.973     0.014
   56338.212   15.969     0.014
   56338.213   15.967     0.014
   56339.434   15.905     0.004
   56341.417   16.039     0.010
   56346.402   15.960     0.013
   56348.032   16.100     0.019
   56348.134   16.009     0.010
   56354.234   15.983     0.004
   56359.371   15.983     0.009
   56360.394   16.079     0.010
   56360.995   15.933     0.009
   56366.078   15.919     0.010
   56367.333   15.849     0.013
   56369.294   15.899     0.010
   56370.291   15.785     0.016
   56372.945   15.675     0.012
   56375.884   15.631     0.005
   56379.510   15.698     0.006
   56380.979   15.676     0.007
   56381.316   15.749     0.010
   56381.944   15.748     0.011
   56382.995   15.579     0.006
   56386.313   15.849     0.010
   56387.344   15.772     0.007
   56388.034   15.769     0.010
   56391.013   15.819     0.010
   56399.278   16.029     0.010
   56402.985   16.019     0.010
   56402.990   15.939     0.008
   56402.990   15.930     0.006
   56404.278   16.089     0.010
   56405.092   16.064     0.010
   56407.257   15.976     0.012
   56409.089   16.025     0.010
   56411.232   16.011     0.015
   56413.956   15.969     0.010
   56414.229   15.969     0.010
   56415.897   15.941     0.014
   56417.241   16.069     0.010
   56418.937   15.967     0.012
   56419.901   16.011     0.019
   56424.933   16.339     0.010
   56427.236   16.459     0.010
   56427.903   16.523     0.010
   56427.907   16.569     0.010
   56428.210   16.625     0.010
   56431.062   17.019     0.019
   56432.927   17.063     0.011
   56434.352   17.328     0.018
   56434.909   17.379     0.010
   56436.907   17.569     0.010
   56437.271   17.521     0.016
   56439.233   17.869     0.010
   56446.946   18.394     0.017
   56446.947   18.397     0.016
   56446.948   18.411     0.016
   56446.948   18.396     0.016
   56446.949   18.374     0.016
   56446.950   18.402     0.016
   56446.951   18.415     0.016
   56447.237   18.429     0.010
   56449.958   18.460     0.019
   56449.959   18.474     0.019
   56449.959   18.460     0.019
   56449.960   18.407     0.018
   56452.184   18.486     0.012
   56452.266   18.490     0.008
   56452.953   18.496     0.019
   56452.954   18.478     0.019
   56452.955   18.470     0.018
   56452.956   18.463     0.018
   56452.956   18.504     0.018
   56452.957   18.471     0.018
   56452.958   18.439     0.017
   56452.958   18.482     0.017
   56452.959   18.476     0.017
   56452.960   18.502     0.017
   56452.961   18.509     0.017
   56452.961   18.503     0.017
   56454.285   18.494     0.014
   56455.264   18.530     0.012
   56456.208   18.509     0.013
   56458.141   18.559     0.010
   56464.211   18.516     0.013
   56469.222   19.023     0.017
   56470.236   18.715     0.011
   56471.244   18.700     0.007
   56472.204   18.737     0.010
   56474.204   18.760     0.007
   56474.901   18.759     0.000
   56476.210   18.600     0.013
   56476.993   18.860     0.017
   56476.994   18.876     0.013
   56476.995   18.853     0.012
   56476.997   18.870     0.008
   56476.998   18.839     0.010
   56477.001   18.846     0.008
   56477.001   18.872     0.009
   56477.197   18.849     0.016
   56477.209   18.818     0.013
   56478.224   19.006     0.013
   56479.174   18.653     0.013
   56480.184   18.858     0.017
   56481.181   18.898     0.008
   56481.184   18.918     0.013
   56483.179   18.943     0.012
   56484.160   18.934     0.004
   56484.179   18.917     0.010
   56484.181   18.961     0.016
   56484.950   18.961     0.019
   56484.950   18.970     0.019
   56484.951   18.976     0.019
   56484.952   18.980     0.018
   56484.952   18.961     0.018
   56484.953   18.963     0.018
   56484.954   18.981     0.018
   56484.955   18.969     0.017
   56484.955   18.954     0.017
   56485.165   18.975     0.010
   56485.176   18.620     0.012
   56485.180   18.980     0.019
   56486.188   18.887     0.013
   56487.171   18.975     0.012
   56487.175   19.035     0.010
   56489.945   19.020     0.019
   56490.187   19.063     0.013
   56491.175   19.014     0.017
   56492.177   19.054     0.015
   56494.948   19.182     0.018
   56494.948   19.226     0.018
   56494.952   19.153     0.015
   56496.193   19.163     0.017
   56497.275   19.164     0.007
   56498.204   19.130     0.019
   56498.248   19.166     0.014
   56499.223   19.180     0.014
   56500.156   19.261     0.016
   56500.232   19.219     0.005
   56501.163   19.232     0.012
   56501.238   19.271     0.010
   56503.154   19.290     0.010
   56505.113   19.323     0.013
   56506.131   19.324     0.010
   56506.196   19.337     0.019
   56507.251   19.324     0.016
   56508.119   19.359     0.010
   56508.173   19.318     0.015
   56509.248   19.344     0.013
   56509.847   19.339     0.000
   56510.246   19.277     0.017
   56511.969   19.439     0.010
   56512.235   19.399     0.017
   56513.233   19.429     0.015
   56515.228   19.496     0.019
   56516.229   19.503     0.018
   56517.224   19.487     0.018
   56518.089   19.508     0.011
   56529.204   19.702     0.018
   56529.887   19.640     0.017
   56530.202   19.702     0.017
   56530.810   19.689     0.000
   56532.056   19.707     0.010
   56532.062   19.691     0.011
   56532.065   19.669     0.009
   56532.069   19.690     0.009
   56532.072   19.717     0.009
   56537.849   19.782     0.018
   56537.850   19.800     0.018
   56537.851   19.786     0.017
   56537.851   19.796     0.017
   56537.852   19.783     0.017
   56537.853   19.766     0.017
   56537.853   19.772     0.017
   56537.854   19.766     0.017
   56537.855   19.772     0.017
   56537.856   19.782     0.017
   56537.856   19.762     0.017
   56537.857   19.789     0.017
   56537.859   19.796     0.017
   56537.859   19.796     0.017
   56539.129   19.795     0.018
   56541.796   19.777     0.016
   56550.052   19.737     0.010
   56554.812   19.752     0.016
   56554.815   19.750     0.014
   56554.816   19.748     0.014
   56554.818   19.730     0.014
   56554.818   19.741     0.014
   56554.820   19.750     0.017
   56560.016   19.622     0.010
   56563.057   19.563     0.018
   56564.790   19.652     0.018
   56564.792   19.671     0.016
   56564.797   19.691     0.015
   56564.799   19.665     0.010
   56567.010   19.649     0.010
   56568.114   19.556     0.008
   56568.114   19.555     0.008
   56593.973   17.769     0.010
   56599.958   17.169     0.010
   56608.730   16.514     0.015
   56608.731   16.497     0.015
   56608.732   16.514     0.014
   56608.732   16.485     0.014
   56608.733   16.510     0.014
   56667.539   19.888     0.009
   56668.531   19.873     0.015
   56670.529   19.857     0.010
   56671.545   19.849     0.013
   56674.507   19.813     0.013
   56675.491   19.797     0.012
   56678.198   19.789     0.010
   56678.535   19.791     0.012
   56680.521   19.764     0.015
   56687.536   19.804     0.010
   56691.170   19.829     0.010
   56694.524   19.853     0.018
   56699.540   19.802     0.013
   56700.525   19.794     0.013
   56701.504   19.795     0.018
   56701.504   19.797     0.012
   56708.485   19.826     0.014
   56710.481   19.794     0.016
   56711.109   19.829     0.010
   56712.146   19.799     0.010
   56715.487   19.797     0.017
   56721.452   19.801     0.015
   56721.452   19.790     0.012
   56722.472   19.787     0.015
   56723.464   19.763     0.016
   56725.110   19.799     0.010
   56726.463   19.786     0.013
   56728.396   19.769     0.018
   56729.123   19.723     0.015
   56730.397   19.739     0.018
   56731.384   19.727     0.013
   56735.408   19.720     0.015
   56736.853   19.679     0.015
   56740.113   19.717     0.016
   56740.115   19.730     0.016
   56740.115   19.722     0.016
   56740.116   19.726     0.016
   56740.117   19.738     0.016
   56740.230   19.729     0.010
   56741.108   19.704     0.016
   56743.419   19.692     0.013
   56745.460   19.701     0.008
   56745.965   19.719     0.015
   56747.390   19.672     0.017
   56748.488   19.644     0.012
   56748.984   19.647     0.015
   56755.376   19.569     0.010
   56756.366   19.557     0.006
   56758.421   19.518     0.007
   56760.378   19.549     0.007
   56761.352   19.547     0.008
   56762.365   19.561     0.005
   56763.347   19.546     0.008
   56764.479   19.512     0.008
   56768.859   19.522     0.014
   56768.893   19.520     0.017
   56769.357   19.520     0.006
   56769.887   19.548     0.017
   56772.350   19.519     0.006
   56774.359   19.503     0.007
   56775.381   19.487     0.006
   56777.372   19.488     0.006
   56781.366   19.479     0.007
   56785.322   19.460     0.006
   56787.342   19.426     0.006
   56788.315   19.415     0.007
   56792.334   19.402     0.010
   56793.318   19.374     0.014
   56795.328   19.365     0.007
   56796.150   19.387     0.010
   56796.172   19.369     0.019
   56798.318   19.333     0.006
   56799.163   19.365     0.010
   56803.302   19.254     0.006
   56809.292   19.182     0.013
   56810.247   19.163     0.018
   56810.383   19.158     0.011
   56812.138   19.170     0.010
   56816.254   19.221     0.017
   56817.307   19.046     0.006
   56835.224   18.646     0.004
   56835.227   18.693     0.009
   56835.957   18.699     0.013
   56836.219   18.632     0.005
   56837.218   18.621     0.004
   56838.218   18.597     0.004
   56839.214   18.580     0.004
   56842.134   18.629     0.010
   56844.924   18.538     0.019
   56844.925   18.538     0.019
   56847.922   18.432     0.019
   56847.924   18.463     0.019
   56847.925   18.427     0.019
   56847.925   18.429     0.019
   56848.208   18.425     0.009
   56857.165   18.038     0.013
   56860.187   17.875     0.015
   56860.898   17.885     0.007
   56862.906   17.852     0.019
   56862.907   17.822     0.019
   56862.908   17.824     0.019
   56862.908   17.856     0.019
   56862.909   17.822     0.019
   56862.911   17.808     0.019
   56862.911   17.829     0.019
   56862.912   17.842     0.019
   56863.017   17.789     0.010
   56863.237   17.755     0.016
   56866.173   17.651     0.018
   56866.883   17.677     0.017
   56866.883   17.647     0.016
   56866.884   17.660     0.016
   56866.885   17.669     0.016
   56866.885   17.687     0.015
   56866.886   17.654     0.015
   56866.887   17.668     0.015
   56866.888   17.684     0.015
   56866.888   17.665     0.015
   56866.889   17.668     0.015
   56866.890   17.676     0.015
   56866.891   17.683     0.015
   56866.891   17.665     0.015
   56866.892   17.666     0.015
   56867.159   17.609     0.019
   56867.889   17.668     0.015
   56867.890   17.661     0.015
   56867.890   17.656     0.015
   56867.891   17.678     0.015
   56867.891   17.672     0.015
   56867.892   17.661     0.015
   56867.892   17.658     0.015
   56867.893   17.666     0.015
   56867.893   17.657     0.015
   56869.886   17.524     0.016
   56869.887   17.588     0.016
   56869.888   17.571     0.018
   56869.888   17.582     0.016
   56869.890   17.570     0.016
   56869.891   17.554     0.016
   56870.851   17.514     0.012
   56872.875   17.512     0.015
   56872.876   17.505     0.015
   56872.877   17.489     0.015
   56872.878   17.519     0.015
   56872.878   17.508     0.015
   56872.879   17.502     0.015
   56872.880   17.518     0.015
   56877.103   17.418     0.015
   56880.880   17.184     0.015
   56880.880   17.169     0.015
   56880.881   17.175     0.014
   56880.882   17.204     0.014
   56880.883   17.196     0.014
   56880.883   17.185     0.014
   56881.884   17.138     0.008
   56881.887   17.114     0.015
   56882.877   17.035     0.014
   56882.878   17.042     0.014
   56882.878   17.042     0.014
   56882.879   17.056     0.014
   56882.880   17.046     0.014
   56882.881   17.063     0.014
   56882.881   17.059     0.014
   56882.882   17.056     0.014
   56884.074   16.975     0.010
